metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1788949380.0479,elite,2122.1393062571,1785402723.5558,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Paris,Europe,EU,France,FR,,False,Global Connectivity Solutions LLP,48.8558,2.3494,False,Global Connectivity Solutions LLP,True,Île-de-France,success,Europe/Paris,75001,1788426157,1788949411.9369,1082,socks4,109.172.55.177:1082,True,3087.7058506012,124016,81581,60.319946302718,109.172.55.177
True,1788564307.5829,elite,1428.1984916012,1776082450.8739,AS6181 Cincinnati Bell Telephone Company LLC,FUSE-NET,Cincinnati,North America,,United States,US,,False,Cincinnati Bell Telephone Company LLC,39.1443,-84.5482,False,Fuse Internet Access,True,Ohio,success,America/New_York,45225,1788779142,1788949411.7921,4145,socks4,216.68.128.121:4145,True,1000.2942085266,975953,2251,99.769884400391,216.68.128.121
True,1788949396.2801,elite,4109.3356876452,1788891068.2939,AS62005 BlueVPS OU,BV-EU-AS,Tallinn,Europe,EU,Estonia,EE,,True,BlueVPS OU,59.4369,24.7535,False,BlueVPS OU,False,Harjumaa,success,Europe/Tallinn,,1788889051,1788949411.6994,1080,socks5,146.19.143.200:1080,True,2301.0377883911,723,656,52.429296591733,146.19.143.200
True,1788849867.0743,elite,1799.8040349182,1696984740.1488,AS6181 Cincinnati Bell Telephone Company LLC,FUSE-NET,Cincinnati,North America,,United States,US,,False,Fuse Internet Access,39.1497,-84.426,False,Maximum Communications,True,Ohio,success,America/New_York,45209,1788785720,1788949411.6914,36181,socks4,69.61.200.104:36181,True,1009.8338127136,1198699,758392,61.249017035999,69.61.200.104
True,1788949411.6745,elite,873.38580773767,1696984336.3239,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,,True,Performive LLC,33.7488,-84.3877,False,Performive LLC,True,Georgia,success,America/New_York,30302,1788762539,1788949411.6745,4145,socks4,192.111.130.2:4145,True,726.28903388977,437221,914557,32.344142307391,192.111.130.2
True,1788857964.3566,elite,2338.1029894819,1787772077.7482,AS134420 Chongqing Telecom,CHINATELECOM-Chongqing-IDC,Chongqing,Asia,AS,China,CN,,False,Chongqing Telecom,29.5657,106.551,False,Chinanet CQ,True,Chongqing,success,Asia/Shanghai,,1788373900,1788949411.6556,1080,socks5,113.249.111.67:1080,True,1611.8288040161,53596,721,98.672607102749,113.249.111.67
True,1788949356.8489,elite,2414.2706971585,1788927721.2166,AS215439 PLAY2GO INTERNATIONAL LIMITED,PLAY2GO-NET,Amsterdam,Europe,EU,The Netherlands,NL,,False,Play2go International Limited,52.3716,4.8883,False,Play2go International Limited,True,North Holland,success,Europe/Amsterdam,1012,1788927722,1788949411.6152,1080,socks5,144.31.30.222:1080,True,996.33193016052,607,178,77.324840764331,144.31.30.222
True,1788949411.6047,elite,3838.855150503,1788709312.3065,AS140443 PT Herza Digital Indonesia,IDNIC-HERZA-AS-ID,East Jakarta,Asia,AS,Indonesia,ID,,False,PT Herza Digital Indonesia,-6.2495,106.864,False,PT SASANA TEKNOLOGI INDONESIA,False,Jakarta,success,Asia/Jakarta,13630,1788706129,1788949411.6047,1080,socks5,103.149.177.29:1080,True,1019.581079483,4479,2494,64.233471963287,103.149.177.29
True,1788946258.6541,elite,904.74982082416,1787936547.4947,AS8193 Uzbektelekom Joint Stock Company,BRM-AS,Qarshi,Asia,AS,Uzbekistan,UZ,,False,"""Uzbektelekom"" Joint Stock Company",38.8606,65.789,False,Uztelecom,True,Qashqadaryo,success,Asia/Samarkand,,1788539604,1788949411.5631,3128,http,195.158.22.212:3128,True,710.31212806702,14208,927,93.875123885035,195.158.22.212
True,1788914891.5052,elite,1769.4159186393,1786067765.5639,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,Alibaba.com LLC,1.35208,103.82,False,"Delta Centric LLC, Zenlayer Inc",True,North West,success,Asia/Singapore,858877,1788483697,1788949411.4705,3128,http,47.84.84.1:3128,False,2253.3700466156,52824,204,99.615297578638,47.84.84.1
True,1788946803.4025,elite,1751.1729013012,1776079653.542,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Macon,North America,,United States,US,,False,Cox Communications Inc.,32.8407,-83.6324,False,Cox Communications Inc.,True,Georgia,success,America/New_York,31202,1788779172,1788949411.4261,4145,socks4,184.182.240.211:4145,True,2756.933927536,979623,1115,99.886310105247,184.182.240.211
True,1788949411.3654,elite,4174.3851078607,1788162795.1115,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788917951,1788949411.3654,4347,socks5,45.74.31.42:4347,True,5267.1751976013,773,2014,27.735916756369,45.74.31.42
True,1788949128.4593,elite,2390.1082988123,1776156813.3848,AS12714 PJSC MegaFon,MEGAFON-AS,Moscow,Europe,EU,Russia,RU,,False,PJSC MegaFon,55.7705,37.6062,False,PJSC MegaFon,True,Moscow,success,Europe/Moscow,144700,1788851240,1788949411.3602,1080,socks5,212.48.134.145:1080,True,3462.1865749359,32199,84769,27.528041857602,212.48.134.145
True,1788949242.0976,elite,2418.0810688885,1787606471.3364,AS24940 Hetzner Online GmbH,HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,49.4527,11.0783,False,Hetzner,True,Bavaria,success,Europe/Berlin,90403,1788815581,1788949411.3131,10811,socks5,5.75.133.113:10811,True,2578.6747932434,44698,4974,89.986310194878,5.75.133.113
True,1788949366.8326,elite,487.08158867177,1781071962.1297,AS210644 AEZA GROUP LLC,AEZA-AS,Helsinki,Europe,EU,Finland,FI,,True,Aeza International LTD,60.1719,24.9347,False,Aeza Group LLC,True,Uusimaa,success,Europe/Helsinki,00221,1788934122,1788949411.295,1080,socks5,193.233.139.106:1080,True,278.18489074707,194970,31069,86.255026787413,193.233.139.106
True,1788949356.1647,elite,6592.1257290478,1788392701.7575,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788390065,1788949411.2182,4502,socks5,45.74.31.42:4502,True,4528.3496379852,1763,2802,38.619934282585,45.74.31.42
True,1788949411.073,elite,2764.8879825206,1784094521.9084,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Atlanta,North America,,United States,US,,False,Global Connectivity Solutions LLP,33.7501,-84.3885,False,Global Connectivity Solutions LLP,True,Georgia,success,America/New_York,30302,1788929833,1788949411.073,1082,socks4,147.45.60.110:1082,True,3536.3278388977,159060,90600,63.710646479212,147.45.60.110
True,1788949126.3618,elite,1661.7703389261,1786252124.6469,AS210644 AEZA GROUP LLC,AEZA-AS,Frankfurt am Main,Europe,EU,Germany,DE,,True,Aeza International LTD,50.1169,8.6837,False,Aeza International LTD,True,Hesse,success,Europe/Berlin,60313,1788668231,1788949411.0703,1080,socks5,45.144.54.40:1080,True,602.07772254944,106818,5809,94.842266951974,45.144.54.40
True,1788949411.0066,elite,4901.6143449152,1787417584.0386,"AS204427 Timeweb, LLP",TWC-US,Amsterdam,Europe,EU,The Netherlands,NL,,True,"Timeweb, LLP",52.3716,4.8883,False,"Timeweb, LLP",True,North Holland,success,Europe/Amsterdam,1012,1788623801,1788949411.0066,1081,socks5,72.56.94.27:1081,True,3738.0695343018,7980,21816,26.782118405155,72.56.94.27
True,1788949410.992,elite,4870.0266968368,1783864902.4076,AS31898 Oracle Corporation,ORACLE-BMC-31898,Stockholm,Europe,EU,Sweden,SE,,True,Oracle Corporation,59.3294,18.0687,False,Oracle Cloud Infrastructure (eu-stockholm-1),True,Stockholm,success,Europe/Stockholm,,1788700921,1788949410.992,1080,socks5,79.76.52.220:1080,True,1148.1113433838,19270,71014,21.34375969164,79.76.52.220
True,1788949356.0232,elite,4390.794934775,1788261852.5402,"AS20473 The Constant Company, LLC",AS-VULTR,Singapore,Asia,AS,Singapore,SG,Pioneer,True,SGP VULTR,1.32123,103.695,False,,False,South West,success,Asia/Singapore,627753,1788865016,1788949410.9319,1080,socks4,66.42.62.185:1080,True,3902.010679245,11885,19406,37.982167396376,66.42.62.185
True,1788915800.6524,transparent,1707.181156415,1783659259.8513,AS4134 CHINANET BACKBONE,CHINANET-BACKBONE,Nanjing,Asia,AS,China,CN,,False,Chinanet,32.0607,118.763,False,Chinanet JS,True,Jiangsu,success,Asia/Shanghai,210000,1788494303,1788949410.8662,21000,http,114.236.137.41:21000,True,1173.2661724091,87698,1348,98.486175684478,114.236.137.41
True,1788949410.8231,elite,3790.693239673,1710957090.8886,AS18403 FPT Telecom Company,FPT-VN,Hanoi,Asia,AS,Vietnam,VN,,False,Vietnam Internet Network Information Center,21.0184,105.8461,False,,True,Hanoi,success,Asia/Bangkok,100000,1788359570,1788949410.8231,1080,socks4,118.70.131.249:1080,True,2109.7779273987,70994,771989,8.4217593949107,118.70.131.249
True,1788937522.9277,elite,1724.6421051355,1776081093.7751,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Macon,North America,,United States,US,,False,Cox Communications Inc.,32.8407,-83.6324,False,Cox Communications Inc.,True,Georgia,success,America/New_York,31202,1788779179,1788949410.511,4145,socks4,184.182.240.12:4145,True,3031.564950943,972316,3316,99.660117749315,184.182.240.12
True,1788949378.3893,elite,2573.4608240952,1776079728.6092,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Roanoke,North America,,United States,US,,False,Cox Communications Inc.,37.2681,-79.9404,False,Cox Communications Inc.,True,Virginia,success,America/New_York,24023,1788780959,1788949410.4788,15280,socks5,184.178.172.18:15280,True,2123.4614849091,159574,62849,71.743479766031,184.178.172.18
True,1788949279.7276,elite,4663.0059974446,1788915412.8222,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788913205,1788949410.461,4722,socks5,45.74.31.42:4722,True,2221.2109565735,578,348,62.419006479482,45.74.31.42
True,1788413348.5827,elite,1262.7670680038,1750609509.8836,AS4837 CHINA UNICOM China169 Backbone,CHINA169-Backbone,Zhengzhou,Asia,AS,China,CN,Jinshui Qu,False,CNC Group CHINA169 Henan Province Network,34.8283,113.677,False,,True,Henan,success,Asia/Shanghai,450000,1788463876,1788949410.4436,9002,http,61.158.175.38:9002,False,875.5030632019,513649,9277,98.225944015023,61.158.175.38
True,1788949317.6403,elite,10128.273938219,1786531375.8537,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,Shenzhen Tencent Computer Systems Company Limited,1.35208,103.82,False,"Tencent Cloud Computing (Beijing) Co., Ltd",True,North West,success,Asia/Singapore,858877,1788946917,1788949410.4393,8080,socks5,43.160.245.155:8080,True,5682.788848877,60575,26896,69.251523362029,43.160.245.155
True,1788949132.3729,elite,9611.9485360967,1779448217.2642,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Minkler,North America,,United States,US,,True,Alibaba Cloud LLC,36.7783,-119.418,False,Alibaba Cloud - US,True,California,success,America/Los_Angeles,,1788520159,1788949410.415,1080,socks4,47.251.127.154:1080,True,3571.1145401001,531714,99262,84.268498326402,47.251.127.154
True,1788948337.912,anonymous,5570.1414914367,1727299875.3309,AS42669 CITTA' STUDI S.P.A.,MEGAWEB_IT_BIELLA,Biella,Europe,EU,Italy,IT,,False,MegaWeb,45.5632,8.0571,False,Megaweb Provincia Services,True,Piedmont,success,Europe/Rome,13900,1788774423,1788949410.3969,3128,http,77.242.177.57:3128,False,1678.9293289185,95331,136204,41.173472693113,77.242.177.57
True,1788935479.0665,elite,1642.2165206623,1788575333.0329,AS24940 Hetzner Online GmbH,HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,49.4527,11.0783,False,Hetzner,False,Bavaria,success,Europe/Berlin,90403,1788571879,1788949410.3859,1082,http,167.233.169.253:1082,True,1157.5434207916,6947,79,98.8756048961,167.233.169.253
True,1788949410.3781,elite,4629.9363454429,1788681149.2923,AS213520 Senko Digital LLC,SENKO-AS,Frankfurt am Main,Europe,EU,Germany,DE,,False,Senko Digital LLC,50.1169,8.6837,False,Senko Digital LLC,True,Hesse,success,Europe/Berlin,60313,1788679079,1788949410.3781,16376,socks4,144.31.118.88:16376,True,58.069705963135,4534,7674,37.139580602883,144.31.118.88
True,1788949402.0572,elite,3218.2274663481,1776081358.1851,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications,True,Florida,success,America/Chicago,32516,1788779341,1788949410.3667,4145,socks4,72.207.109.5:4145,True,829.23340797424,408587,282089,59.157549994498,72.207.109.5
True,1788949410.3641,elite,4813.9181568615,1785278391.8833,AS200740 FIRST SERVER LIMITED,FIRST-SERVER-EU-AS,Amsterdam,Europe,EU,The Netherlands,NL,,True,First Server Limited,52.3907,4.8637,False,First Server Limited,True,North Holland,success,Europe/Amsterdam,1014,1788907186,1788949410.3641,1081,socks5,87.239.251.202:1081,True,5558.1011772156,83026,48211,63.264170927406,87.239.251.202
True,1788949393.4257,elite,96.852407203649,1788901134.4429,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,London,Europe,EU,United Kingdom,GB,,False,Global Connectivity Solutions LLP,51.5081,-0.1278,False,Global Connectivity Solutions LLP,False,England,success,Europe/London,EC1A,1788898510,1788949410.3585,1082,socks5,87.120.219.117:1082,True,105.15427589417,606,537,53.018372703412,87.120.219.117
True,1788949321.2369,elite,1646.8997066318,1788461314.4266,AS46844 Sharktech,SHARKTECH,Los Angeles,North America,,United States,US,,True,Sharktech,34.0515,-118.2707,False,Sharktech,True,California,success,America/Los_Angeles,90017,1788460941,1788949410.3441,443,socks4,107.167.18.122:443,True,5759.8698139191,33234,4615,87.806811276388,107.167.18.122
True,1788949410.2402,elite,1878.4714271353,1788291417.6546,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Slough,Europe,EU,United Kingdom,GB,,True,"DigitalOcean, LLC",51.5177,-0.6215,False,"DigitalOcean, LLC",True,England,success,Europe/London,SL1,1788895311,1788949410.2402,1088,socks5,144.126.197.184:1088,True,167.13356971741,31654,1178,96.412037037037,144.126.197.184
True,1788949410.1192,elite,3948.1714279804,1787897759.4367,AS23956 AmberIT Limited,AMBERIT-BD-AS,Khulna,Asia,AS,Bangladesh,BD,,False,Amber IT Limited,22.8159,89.566,False,Dhakacom Limited,True,Khulna Division,success,Asia/Dhaka,9100,1788499924,1788949410.1192,9090,socks5,118.179.93.216:9090,True,6728.4297943115,21646,12120,64.105905348575,118.179.93.216
True,1788949410.0839,elite,3512.5691126795,1788417193.0643,AS20081 NET2ATLANTA.COM LLC,NET2ATLANTA,Simpsonville,North America,,United States,US,,False,NET2ATLANTA.COM LLC,34.7518,-82.2556,False,NET2ATLANTA.COM LLC,False,South Carolina,success,America/New_York,29681,1788416248,1788949410.0839,4145,socks4,216.105.128.144:4145,True,4338.1383419037,37492,5311,87.591991215569,216.105.128.144
True,1788949410.066,elite,5129.1621133549,1788875533.2702,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788874237,1788949410.066,4760,socks5,45.74.31.42:4760,True,1671.3495254517,1317,855,60.635359116022,45.74.31.42
True,1788949410.0363,elite,1062.9873087804,1776084257.6958,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,TerraTransit AG,True,Grand Est,success,Europe/Paris,67630,1788548891,1788949410.0363,1080,socks5,109.123.251.109:1080,True,1012.7813816071,120934,39187,75.526632983806,109.123.251.109
True,1788949115.9905,elite,4065.8108116571,1788588940.955,AS36352 HostPapa,AS-COLOCROSSING,Marietta,North America,,United States,US,,True,HostPapa,33.9521,-84.5475,False,RackNerd LLC,False,Georgia,success,America/New_York,30006,1788587367,1788949409.9234,80,http,23.95.91.167:80,False,2336.1291885376,5378,720,88.192850114792,23.95.91.167
True,1788889705.6514,elite,1567.9618910574,1787331488.8366,AS20081 NET2ATLANTA.COM LLC,NET2ATLANTA,Atlanta,North America,,United States,US,,False,NET2ATLANTA.COM LLC,33.7838,-84.4455,False,NET2ATLANTA.COM LLC,True,Georgia,success,America/New_York,30318,1788541119,1788949409.9068,4145,socks5,199.66.182.232:4145,True,1480.8821678162,74138,295,99.603670415004,199.66.182.232
True,1788949409.8641,elite,5623.4956547326,1788939776.1698,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788938775,1788949409.8641,4198,socks5,45.74.31.42:4198,True,3027.6658535004,204,101,66.885245901639,45.74.31.42
True,1788949409.7663,elite,9365.5490896106,1788324375.5858,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788925563,1788949409.7663,4330,socks5,45.74.31.42:4330,True,6965.2407169342,1604,3793,29.720214934223,45.74.31.42
True,1788949409.7356,elite,3195.8302983129,1783226648.445,AS262391 ACESSOLINE TELECOMUNICACOES LTDA,ACESSOLINE TELECOMUNICACOES LTDA,Chapecó,South America,SA,Brazil,BR,,False,Acessoline Telecomunicacoes Ltda,-27.1214,-52.6604,False,Acessoline Telecomunicacoes Ltda,True,Santa Catarina,success,America/Sao_Paulo,89800,1788668950,1788949409.7356,5432,socks4,190.89.104.88:5432,True,2029.0427207947,110766,146240,43.098604701836,190.89.104.88
True,1788949355.1245,elite,2705.3910326654,1788916885.9552,AS4766 Korea Telecom,KIXS-AS-KR,Seongnam-si,Asia,AS,South Korea,KR,Buljeong-ro,False,Korea Telecom,37.3589,127.115,False,Korea Telecom,False,Gyeonggi-do,success,Asia/Seoul,13606,1788916536,1788949409.7191,1080,socks4,125.143.196.105:1080,True,1594.673871994,551,1056,34.287492221531,125.143.196.105
True,1788949407.9291,elite,3344.8996365203,1783234085.219,AS38794 UIH,UIH-BBB-AS-AP,Mueang Samut Prakan,Asia,AS,Thailand,TH,,False,"United Information Highway Co., Ltd.",13.5989,100.5997,False,"United Information Highway Co., Ltd",True,Samut Prakan,success,Asia/Bangkok,10270,1788674445,1788949409.5567,4153,socks4,119.63.95.3:4153,True,2106.8563461304,111213,146225,43.199916096303,119.63.95.3
True,1788921551.7918,elite,1623.3139307449,1787838588.3423,AS132420 E2E NETWORKS,E2E-NETWORKS-IN,New Delhi,Asia,AS,India,IN,Mohan Cooperative Industrial Estate,False,E2E Networks Limited,28.5265,77.289,False,E2E Networks Limited,True,National Capital Territory of Delhi,success,Asia/Kolkata,110049,1788443474,1788949409.5432,80,http,151.185.58.17:80,False,319.09108161926,18324,796,95.836820083682,151.185.58.17
True,1788936861.8975,elite,5493.6199388322,1710540138.084,AS328471 HERO TELECOMS (PTY) LTD,Hero-Telecoms,Strand,Africa,AF,South Africa,ZA,,False,HERO TELECOMS (PTY) LTD,-34.1211,18.8275,False,Herotel,True,Western Cape,success,Africa/Johannesburg,7140,1788835738,1788949409.5195,80,http,196.223.129.21:80,False,874.74870681763,228962,422065,35.169355495241,196.223.129.21
True,1788949368.4431,elite,5431.7427913959,1788935124.9458,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788931461,1788949409.5159,4209,socks5,45.74.31.30:4209,True,1675.2672195435,325,145,69.148936170213,45.74.31.30
True,1788949409.4782,elite,4727.3711400048,1788681175.9495,AS213520 Senko Digital LLC,SENKO-AS,Frankfurt am Main,Europe,EU,Germany,DE,,False,Senko Digital LLC,50.1169,8.6837,False,Senko Digital LLC,True,Hesse,success,Europe/Berlin,60313,1788680259,1788949409.4782,16376,socks5,144.31.118.88:16376,True,4265.7806873322,2416,3581,40.286810071703,144.31.118.88
True,1788949287.0992,elite,2569.4600308787,1776081854.2365,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Roanoke,North America,,United States,US,,False,Cox Communications Inc.,37.2681,-79.9404,False,Cox Communications Inc.,True,Virginia,success,America/New_York,24023,1788780342,1788949409.4506,15311,socks5,184.178.172.13:15311,True,965.36827087402,159335,62670,71.770906060674,184.178.172.13
