alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1788985317.5649,elite,2975.8757525448,1696980358.1909,"AS20115 Charter Communications LLC",CHARTER-20115,"Bay City","North America",NA,"United States",US,,false,Spectrum,43.5945,-83.8889,false,"Americinn - Bay City / Sleep Inn - Midla",true,Michigan,success,America/Detroit,48706,1788653990,1788985331.4807,39593,socks4,96.36.50.99:39593,true,3642.3261165619,315297,966763,24.592998767608,96.36.50.99
true,1788984997.1005,elite,4779.8519658129,1765043695.6348,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6924,3.20113,false,"OVH SAS",true,Hauts-de-France,success,Europe/Paris,59100,1788635652,1788985331.4488,80,http,188.165.199.207:80,false,1713.3026123047,216431,184378,53.998537956982,188.165.199.207
true,1788985331.3734,elite,2892.8775437498,1783625452.9744,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Atlanta,"North America",NA,"United States",US,,false,"Global Connectivity Solutions LLP",33.7501,-84.3885,false,"Global Connectivity Solutions LLP",true,Georgia,success,America/New_York,30302,1788460615,1788985331.3734,1082,socks4,147.45.60.250:1082,true,509.58609580994,191210,103896,64.793667360203,147.45.60.250
true,1788985331.2688,transparent,7082.6380995027,1742710514.6025,"AS37284 Aljeel Aljadeed For Technology",Aljeel-net,Tripoli,Africa,AF,Libya,LY,,false,"Aljeel Aljadeed For Technology",32.8908,13.1796,false,"Aljeel Aljadeed Technology",true,Tripoli,success,Africa/Tripoli,,1788849129,1788985331.2688,8101,http,165.16.92.193:8101,false,6005.6643486023,4674,152977,2.964776626853,165.16.92.193
true,1788985331.1924,elite,7605.8497005815,1786351943.9193,"AS56971 AS56971 Cloud",AS56971,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"CGI GLOBAL LIMITED",52.3716,4.8883,false,,true,"North Holland",success,Europe/Amsterdam,1012,1788899525,1788985331.1924,1080,socks5,195.211.124.50:1080,true,5940.4191970825,19627,24948,44.031407739764,195.211.124.50
true,1788984865.1705,elite,10646.80094514,1758833664.7496,"AS40021 Contabo Inc.",CONTABO-40021,"St Louis","North America",NA,"United States",US,,true,"Contabo Inc",38.6364,-90.1985,false,"Contabo Inc",true,Missouri,success,America/Chicago,63101,1788900673,1788985331.0795,80,http,154.12.231.32:80,true,7833.5289955139,21711,89061,19.599718340375,154.12.231.32
true,1788985326.5477,elite,3688.4966151292,1776089422.2298,"AS139967 PT. Yasmin Amanah Media",YAMNET-AS-ID,Wonogiri,Asia,AS,Indonesia,ID,,false,YAMNET,-7.81444,110.921,false,,true,"Central Java",success,Asia/Jakarta,,1788786926,1788985331.0148,1083,socks4,103.146.185.170:1083,true,3959.0287208557,75270,338475,18.192364862415,103.146.185.170
true,1788985248.8979,elite,6006.7068003353,1786780135.2646,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788594345,1788985330.9793,10936,http,111.119.162.248:10936,true,2247.6260662079,5549,12563,30.63714664311,111.119.162.248
true,1788985330.9339,elite,8050.4194775319,1781222570.8566,"AS25184 Afranet",AFRANET,Tehran,Asia,AS,Iran,IR,,false,"AFranet Co",35.7331,51.4422,false,Afranet,true,Tehran,success,Asia/Tehran,,1788477323,1788985330.9339,443,socks4,79.175.188.203:443,true,17166.867494583,61739,197715,23.795740285369,79.175.188.203
true,1788985215.2305,elite,4408.3626942388,1786782506.53,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788596167,1788985330.8572,10976,http,111.119.162.248:10976,false,8869.0984249115,1161,11447,9.2084390862944,111.119.162.248
true,1788985330.6816,transparent,7295.339437062,1764100826.8528,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Quito,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-0.2309,-78.5211,false,,true,Pichincha,success,America/Guayaquil,,1788816023,1788985330.6816,999,http,177.234.217.46:999,false,7210.8917236328,66321,240049,21.647354505989,177.234.217.46
true,1788978669.386,elite,1901.205957053,1783551804.6905,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",23.1317,113.266,true,"China Mobile Communications Group Co., Ltd",true,Guangdong,success,Asia/Shanghai,510000,1788387006,1788985330.6076,17981,http,120.232.115.170:17981,true,825.87456703186,91699,682,99.261752957859,120.232.115.170
true,1788985330.6058,transparent,6672.9216763141,1746755066.5398,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Quezon City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.6475,121.0494,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1100,1788793728,1788985330.6058,8081,http,122.52.234.54:8081,false,7646.6994285583,38694,272542,12.432366435759,122.52.234.54
true,1788985330.6032,transparent,4997.8341721462,1781707055.748,"AS43960 Consorzio Terrecablate",ExtranetCTC,"San Quirico d'Orcia",Europe,EU,Italy,IT,,false,"Consorzio Terrecablate",43.0558,11.605,false,"Provincia Siena",true,Tuscany,success,Europe/Rome,53027,1788964433,1788985330.6032,58080,http,93.187.25.12:58080,false,6886.4552974701,18902,49681,27.56076578744,93.187.25.12
true,1788985330.5314,elite,13812.408256531,1788959143.7598,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788958260,1788985330.5314,36556,http,174.138.165.204:36556,false,22160.961389542,5,129,3.7313432835821,174.138.165.204
true,1788985281.5864,elite,189.14383238953,1737661728.8722,"AS198068 CLOUD.DOG OU",PAGM-AS,Jõhvi,Europe,EU,Estonia,EE,,true,"PAGM network",59.3577,27.4222,false,"Hosting Services",true,Ida-Virumaa,success,Europe/Tallinn,,1788774777,1788985330.4846,8080,http,5.45.126.128:8080,false,145.98155021667,101907,108915,48.337934371176,5.45.126.128
true,1788985009.5069,elite,1219.0727588198,1783488066.3223,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Jinan,Asia,AS,China,CN,,false,"CNC Group CHINA169 Shandong Province Network",36.6518,117.12,false,,true,Shandong,success,Asia/Shanghai,250000,1788930827,1788985330.193,17981,http,119.188.131.55:17981,true,1133.234500885,70635,10881,86.6517002797,119.188.131.55
true,1788985261.256,elite,6741.1154100803,1786112695.71,"AS55285 Serverside.com",SERVERSIDE,Dallas,"North America",NA,"United States",US,,true,Serverside.com,32.7767,-96.797,false,,true,Texas,success,America/Chicago,75270,1788531772,1788985330.0818,19100,socks5,164.152.122.199:19100,true,8597.1057415009,17084,46151,27.016683798529,164.152.122.199
true,1788985330.073,transparent,11175.556570113,1781874731.9155,"AS31898 Oracle Corporation",ORACLE-BMC-31898,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Oracle Corporation",50.1049,8.6295,false,"Oracle Cloud Infrastructure (eu-frankfurt-1)",true,Hesse,success,Europe/Berlin,60326,1788525455,1788985330.073,3128,http,79.76.121.87:3128,true,14933.109045029,16356,46833,25.884252005887,79.76.121.87
true,1788985288.1579,elite,4632.5121687392,1783538159.3053,"AS40004 CONRADIT, LLC",CONRAD,"Tsuen Wan",Asia,AS,"Hong Kong",HK,,false,"CONRADIT, LLC",22.3638,114.1091,false,"The Media Network Ltd",true,"Tsuen Wan District",success,Asia/Hong_Kong,,1788978183,1788985329.9677,6644,socks4,223.254.141.102:6644,true,11708.580732346,14926,136037,9.8871909010817,223.254.141.102
true,1788985329.9049,elite,2296.148000526,1783224913.7814,"AS5610 O2 Czech Republic, a.s.",O2-CZECH-REPUBLIC,Prague,Europe,EU,Czechia,CZ,,false,"Telefonica O2 Czech Republic, a.s.",50.0985,14.4524,false,CZ.CZNET,true,Prague,success,Europe/Prague,"186 00",1788666776,1788985329.9049,4153,socks4,90.178.216.215:4153,true,111.02819442749,68396,148003,31.606430713635,90.178.216.215
true,1788985329.6147,transparent,7429.8822962532,1786826219.505,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Tapachula,"North America",NA,Mexico,MX,,false,"Ufinet Panama S.A.",14.9058,-92.2634,false,"Ufinet Mexico S. De R.l. De C.V",true,Chiapas,success,America/Merida,30700,1788637079,1788985329.6147,999,http,45.189.60.72:999,false,5603.7924289703,3429,14241,19.405772495756,45.189.60.72
true,1788983970.3052,elite,3677.5738409869,1788683430.7736,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1788682626,1788985329.5764,40001,http,194.163.175.167:40001,false,7524.1725444794,4725,489,90.621403912543,194.163.175.167
true,1788985329.5673,elite,12332.484865926,1788154194.6527,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788755662,1788985329.5673,35813,http,174.138.165.211:35813,false,11761.697053909,388,4196,8.4642233856894,174.138.165.211
true,1788984596.4883,elite,39.644236389165,1785584153.4788,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1788607965,1788985328.9615,80,http,109.199.119.160:80,false,15.231609344482,61636,525,99.155418992616,109.199.119.160
true,1788985328.9393,transparent,13161.865655129,1777337876.1946,"AS153768 PT Signall Network Nusantara",IDNIC-SIGNALL-AS-ID,Kuningan,Asia,AS,Indonesia,ID,,false,"PT Signall Network Nusantara",-6.9289,108.4992,false,"Indonesia Network Information Center",true,"West Java",success,Asia/Jakarta,45553,1788774247,1788985328.9393,3125,http,163.223.116.57:3125,false,8915.9016609192,2793,34189,7.5523227516089,163.223.116.57
true,1788985328.7091,elite,10553.496061145,1788792232.8641,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788791194,1788985328.7091,30049,http,174.138.165.214:30049,false,5936.8598461151,74,1033,6.6847335140018,174.138.165.214
true,1788984762.926,elite,1994.8465419544,1750834440.9922,"AS135450 PT Berkah Solusi Teknologi Informasi",IDNIC-BSTI-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT Berkah Solusi Teknologi Informasi",-6.22805,106.799,false,,true,Jakarta,success,Asia/Jakarta,,1788782395,1788985328.4338,5678,http,103.65.237.92:5678,false,1534.4650745392,226209,40088,84.946131574896,103.65.237.92
true,1788985328.17,elite,3200.1719252458,1776079429.3199,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Phoenix,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.4532,-112.0748,false,"Cox Communications Inc.",true,Arizona,success,America/Phoenix,85001,1788779269,1788985328.17,4145,socks4,98.182.147.97:4145,true,8022.8698253632,410468,282228,59.256585861619,98.182.147.97
true,1788985213.24,elite,8455.8507501355,1786784845.7934,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788596873,1788985328.0932,10931,socks5,111.119.162.248:10931,true,8192.2249794006,23883,25799,48.071736242502,111.119.162.248
true,1788937499.9567,anonymous,2692.1286387033,1757616696.5698,"AS60294 Deutsche Glasfaser Wholesale GmbH",DE-DGW,Krefeld,Europe,EU,Germany,DE,,false,"Deutsche Glasfaser Wholesale GmbH",51.3575,6.5456,false,"inexio Informationstechnologie und Telekommunikation Gmbh",true,"North Rhine-Westphalia",success,Europe/Berlin,47803,1788776151,1788985328.0036,3128,http,80.74.54.148:3128,false,45.486688613892,261046,37414,87.464316826375,80.74.54.148
true,1788984999.2626,elite,7611.6849471084,1788886735.441,"AS207483 Netvia Bilisim Yazilim Dan. Tic. Ltd. Sti.",NETVIA,Ataşehir,Asia,AS,Turkey,TR,,false,"Netvia Bilisim Yazilim Dan. Tic. Ltd. Sti.",40.9807,29.103,false,"Tres Teknoloji",false,Istanbul,success,Europe/Istanbul,34750,1788884300,1788985327.9791,3128,http,93.180.134.36:3128,true,5230.1828861237,710,405,63.677130044843,93.180.134.36
true,1788985327.9184,elite,6550.4745645837,1788902520.1795,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788901142,1788985327.9184,5098,socks5,45.74.31.30:5098,true,5650.4983901978,911,1002,47.62153685311,45.74.31.30
true,1788985327.7895,transparent,7410.485034222,1710861604.4783,"AS18229 CtrlS",CTRLS-AS-IN,Hyderabad,Asia,AS,India,IN,,false,CtrlS,17.3843,78.4583,false,"Tshah Networks Private Limited",true,Telangana,success,Asia/Kolkata,500002,1788793707,1788985327.7895,83,http,103.125.160.178:83,false,8383.6209774017,48345,649446,6.9282922823596,103.125.160.178
true,1788985327.7643,elite,1126.7641630915,1776078503.3634,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1788651526,1788985327.7643,4145,socks5,184.170.245.148:4145,true,880.7225227356,87884,76345,53.513082342339,184.170.245.148
true,1788985327.6701,elite,12238.980458991,1788419890.7269,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788417139,1788985327.6701,37113,http,174.138.165.213:37113,false,14748.204231262,223,2920,7.0951320394528,174.138.165.213
true,1788985327.6645,transparent,5113.199014244,1788238450.6499,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Idlib,Asia,AS,Syria,SY,,false,"High Speed For Internet Services L.L.C",35.9327,36.6413,false,,false,"Idlib Governorate",success,Asia/Damascus,,1788842041,1788985327.6645,8080,http,85.189.13.94:8080,false,7979.9811840057,1227,4007,23.442873519297,85.189.13.94
true,1788985327.6593,elite,12412.325070805,1787422989.4282,"AS215272 Yedinyye Resheniya LLC",CLOUDVPS-AS,Minsk,Europe,EU,Belarus,BY,,true,"Yedinyye Resheniya LLC",53.9006,27.559,false,"Yedinyye Resheniya LLC",true,"Minsk City",success,Europe/Minsk,220002,1788629908,1788985327.6593,18080,http,185.244.50.54:18080,false,17430.745124817,3876,8820,30.529300567108,185.244.50.54
true,1788985327.6242,elite,3671.9149848585,1785466267.513,"AS63878 PT Victory Network Indonesia",VICTORYNET-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,"PT Victory Network Indonesia",-6.1716,106.5265,false,,true,Banten,success,Asia/Jakarta,15146,1788487658,1788985327.6242,1080,socks5,103.236.190.197:1080,true,4080.2264213562,44354,54749,44.755456444305,103.236.190.197
true,1788985191.372,elite,2719.9302012,1785601346.3671,"AS39608 Lanet Network Ltd",LANETUA-AS,Kyiv,Europe,EU,Ukraine,UA,,false,"Lanet Network",50.458,30.5303,false,"Lanet Network Ltd",true,"Kyiv City",success,Europe/Kyiv,01054,1788624902,1788985327.4746,11111,socks5,176.37.107.86:11111,true,293.38908195496,43507,53163,45.005689458984,176.37.107.86
true,1788985235.553,elite,4000.2368782211,1788499363.0445,"AS23956 AmberIT Limited",AMBERIT-BD-AS,Dhaka,Asia,AS,Bangladesh,BD,,false,"AmberIT Limited -CTG",23.8175,90.4096,false,"Dhakacom Limited",false,"Dhaka Division",success,Asia/Dhaka,1206,1788496381,1788985327.4641,9090,socks5,118.179.195.140:9090,true,4228.2929420471,9900,6031,62.142991651497,118.179.195.140
true,1788985268.4218,elite,8191.4203542113,1786784900.8713,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788598279,1788985327.4523,10931,socks4,111.119.162.248:10931,true,7565.1819705963,42940,46668,47.919828586733,111.119.162.248
true,1788985327.2762,elite,17294.851093987,1776087956.2209,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Seoul,Asia,AS,"South Korea",KR,,true,"Oracle Corporation",37.5985,126.9783,false,"Oracle Cloud Infrastructure (ap-seoul-1)",true,Seoul,success,Asia/Seoul,02878,1788786536,1788985327.2762,52916,socks5,130.162.141.185:52916,true,13923.148155212,96687,90501,51.652349509584,130.162.141.185
true,1788985327.2474,transparent,7187.2626062096,1779391793.8841,"AS12389 PJSC Rostelecom",ROSTELECOM-AS,Arkhangelsk,Europe,EU,Russia,RU,,false,"JSC ""North-West Telecom""",64.5459,40.5506,false,"JSC North-West Telecom",true,Arkhangelskaya,success,Europe/Moscow,163000,1788463995,1788985327.2474,8080,http,91.122.216.160:8080,false,3111.7899417877,21689,64593,25.137340349088,91.122.216.160
true,1788985327.2001,elite,2893.3345335359,1785447963.7411,"AS31363 JSC ER-Telecom Holding",MOSCOW-AS,Moscow,Europe,EU,Russia,RU,"Tsentralnyy administrativnyy okrug",false,"JSC ""ER-Telecom Holding""",55.7306,37.6421,false,"JSC ""ER-Telecom Holding""",true,Moscow,success,Europe/Moscow,101194,1788651200,1788985327.2001,1080,socks5,5.104.206.191:1080,true,318.83430480957,16198,49166,24.78122513922,5.104.206.191
true,1788985327.0968,transparent,5732.9158166524,1786718849.7472,"AS141077 RSTNET",RSTNET-AS-ID,Jatibarang,Asia,AS,Indonesia,ID,,false,RSTNET,-6.47472,108.315,false,,true,"West Java",success,Asia/Jakarta,,1788533088,1788985327.0968,8818,http,103.156.17.125:8818,false,9629.2867660522,4502,15070,23.002248109544,103.156.17.125
true,1788985327.0666,elite,3912.1311128968,1783270970.1997,"AS18403 FPT Telecom Company",FPT-VN,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,"FPT Telecom Company",10.822,106.6257,false,"Vietnam Internet Network Information Center",true,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1788714073,1788985327.0666,20000,socks5,118.69.134.153:20000,true,4338.7806415558,9427,75567,11.091371155611,118.69.134.153
true,1788985327.0391,elite,8144.2944611175,1788620368.2636,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788618741,1788985327.0391,30279,http,174.138.162.35:30279,false,9429.7735691071,79,1830,4.1382922996333,174.138.162.35
true,1788985326.8568,elite,12222.646897489,1788886957.4407,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788886269,1788985326.8568,32819,http,174.138.165.206:32819,false,15335.09516716,22,485,4.3392504930966,174.138.165.206
true,1788985320.8275,elite,9936.2026873757,1788104024.4415,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788705418,1788985326.8407,55857,socks5,174.138.162.35:55857,true,5200.3917694092,306,9602,3.0884134033105,174.138.162.35
true,1788985326.8406,elite,4363.7051442907,1787687482.448,"AS214036 Ultahost, Inc.",ULTAHOST-AS,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Ultahost, Inc.",50.1109,8.68213,false,"UltaHost Inc",true,Hesse,success,Europe/Berlin,60313,1788893964,1788985326.8406,1080,socks5,84.200.205.35:1080,true,4089.9214744568,13219,17443,43.111995303633,84.200.205.35
true,1788567180.6207,anonymous,560.02445510799,1783673843.4974,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,"Santa Clara","North America",NA,"United States",US,,true,"Google LLC",37.3834,-121.983,false,"Palo Alto Networks, Inc",false,California,success,America/Los_Angeles,95054,1788510538,1788985326.7262,8080,http,153.72.68.0:8080,false,420.60494422913,90633,123,99.864471770461,153.72.68.0
true,1788985326.624,elite,7669.5551392893,1788645853.407,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788643815,1788985326.624,36088,http,174.138.162.37:36088,false,17807.364225388,189,1813,9.4405594405594,174.138.162.37
